category,main_category,state,backers,country,usd_pledged_real,usd_goal_real,project_time
2400,4.0,0.0,0.0,1.0,0.0,25.0,500.0,23.0
2401,4.0,0.0,0.0,0.0,0.0,0.0,500.0,23.0
2402,5.0,3.0,1.0,1190.0,0.0,52931.03,50000.0,23.0
2403,31.0,6.0,1.0,740.0,0.0,66373.0,5000.0,23.0
2404,4.0,0.0,1.0,59.0,0.0,3487.0,3150.0,23.0
2405,0.0,5.0,0.0,18.0,0.0,2509.0,24000.0,23.0
2406,10.0,6.0,1.0,9.0,0.0,705.0,100.0,23.0
2407,1.0,0.0,1.0,114.0,0.0,4244.0,3500.0,23.0
2408,26.0,12.0,0.0,3.0,0.0,45.0,500.0,23.0
2409,23.0,0.0,1.0,10.0,0.0,629.0,600.0,23.0
2410,3.0,3.0,1.0,4955.0,0.0,882088.5,50000.0,23.0
2411,46.0,0.0,1.0,32.0,0.0,4025.0,4000.0,23.0
2412,3.0,3.0,1.0,124.0,0.0,34448.0,4000.0,23.0
2413,52.0,1.0,2.0,2.0,0.0,134.0,14000.0,23.0
2414,21.0,2.0,0.0,7.0,0.0,3950.0,16000.0,23.0
2415,6.0,7.0,0.0,69.0,0.0,6340.0,21900.0,23.0
2416,17.0,1.0,0.0,36.0,0.0,2200.0,15000.0,23.0
2417,83.0,5.0,0.0,13.0,0.0,1119.0,3300.0,23.0
2418,22.0,11.0,1.0,40.0,0.0,1350.0,350.0,23.0
2419,2.0,1.0,0.0,2.0,5.0,6.76,56.37,23.0
2420,7.0,0.0,1.0,73.0,0.0,5156.5,5000.0,23.0
2421,46.0,1.0,1.0,167.0,0.0,9016.0,5000.0,23.0
2422,21.0,2.0,1.0,395.0,0.0,25855.0,20000.0,23.0
2423,14.0,8.0,0.0,5.0,6.0,1051.96,215612.62,23.0
2424,29.0,5.0,1.0,140.0,0.0,1305.25,25.0,24.0
2425,12.0,9.0,1.0,55.0,0.0,1608.0,1450.0,24.0
2426,109.0,6.0,1.0,9.0,14.0,594.1,530.45,24.0
2427,2.0,1.0,3.0,0.0,4.0,756.0,1457.0,24.0
2428,124.0,4.0,0.0,6.0,8.0,747.85,49562.75,24.0
2429,4.0,0.0,0.0,0.0,0.0,0.0,4500.0,24.0
2430,11.0,2.0,0.0,4.0,1.0,75.67,4015.2,24.0
2431,1.0,0.0,0.0,2.0,0.0,80.0,15000.0,24.0
2432,9.0,8.0,1.0,60.0,0.0,2722.0,700.0,24.0
2433,0.0,5.0,0.0,2.0,1.0,22.0,64.7,24.0
2434,23.0,0.0,1.0,632.0,0.0,61365.16,60000.0,24.0
2435,16.0,2.0,0.0,12.0,0.0,525.0,12000.0,24.0
2436,5.0,3.0,1.0,284.0,0.0,5965.0,5000.0,24.0
2437,11.0,2.0,0.0,1.0,0.0,7.5,12000.0,24.0
2438,67.0,10.0,2.0,7.0,0.0,355.0,3500.0,24.0
2439,1.0,0.0,0.0,0.0,0.0,0.0,8650.0,24.0
2440,87.0,0.0,0.0,3.0,0.0,101.0,4000.0,24.0
2441,24.0,4.0,0.0,3.0,0.0,7.0,500.0,24.0
2442,25.0,1.0,1.0,297.0,0.0,17227.33,15930.0,24.0
2443,127.0,10.0,1.0,56.0,1.0,1725.14,1408.91,24.0
2444,1.0,0.0,0.0,116.0,0.0,4784.01,30000.0,24.0
2445,14.0,8.0,0.0,1.0,1.0,19.72,262.92,24.0
2446,33.0,1.0,1.0,247.0,0.0,12823.0,12000.0,24.0
2447,15.0,4.0,0.0,2.0,10.0,28.87,2263980.08,24.0
2448,37.0,6.0,1.0,23.0,0.0,2546.0,2000.0,24.0
2449,0.0,5.0,2.0,260.0,3.0,11670.46,15726.98,24.0
2450,6.0,7.0,1.0,151.0,0.0,6314.0,5952.0,24.0
2451,52.0,1.0,0.0,3.0,0.0,39.0,1800.0,24.0
2452,55.0,7.0,2.0,0.0,0.0,0.0,15000.0,24.0
2453,6.0,7.0,1.0,133.0,0.0,10560.0,5000.0,24.0
2454,20.0,0.0,1.0,79.0,1.0,7945.98,7630.09,24.0
2455,132.0,7.0,5.0,1.0,0.0,1.0,1000.0,24.0
2456,145.0,8.0,1.0,181.0,2.0,11917.92,6425.19,24.0
2457,54.0,0.0,2.0,0.0,0.0,0.0,15000.0,24.0
2458,5.0,3.0,0.0,53.0,0.0,5396.0,75000.0,24.0
2459,0.0,5.0,0.0,23.0,0.0,1531.0,30000.0,24.0
2460,129.0,4.0,0.0,8.0,0.0,896.0,2500.0,24.0
2461,137.0,4.0,2.0,2.0,0.0,30.0,93000.0,24.0
2462,22.0,11.0,1.0,90.0,0.0,3077.0,3000.0,24.0
2463,30.0,3.0,1.0,174.0,0.0,6200.53,3000.0,24.0
2464,4.0,0.0,1.0,17.0,3.0,649.89,192.96,24.0
2465,7.0,0.0,0.0,1.0,0.0,1.0,500.0,24.0
2466,4.0,0.0,0.0,6.0,0.0,400.0,4000.0,24.0
2467,7.0,0.0,1.0,20.0,0.0,500.49,500.0,24.0
2468,5.0,3.0,1.0,999.0,0.0,97917.14,80000.0,24.0
2469,27.0,1.0,0.0,0.0,0.0,0.0,100000.0,24.0
2470,9.0,8.0,0.0,5.0,0.0,442.0,2000.0,24.0
2471,5.0,3.0,0.0,8.0,0.0,103.0,2000.0,24.0
2472,3.0,3.0,1.0,1321.0,0.0,116868.15,15000.0,24.0
2473,2.0,1.0,1.0,55.0,0.0,2059.0,2000.0,24.0
2474,78.0,4.0,1.0,124.0,0.0,3665.0,500.0,24.0
2475,48.0,6.0,1.0,168.0,0.0,8527.11,7500.0,24.0
2476,4.0,0.0,1.0,24.0,0.0,2185.0,2000.0,24.0
2477,17.0,1.0,1.0,24.0,0.0,1838.0,1500.0,24.0
2478,4.0,0.0,1.0,48.0,0.0,6005.0,5000.0,24.0
2479,3.0,3.0,2.0,5.0,0.0,77.0,5900.0,24.0
2480,7.0,0.0,1.0,36.0,0.0,2804.0,2800.0,24.0
2481,63.0,9.0,1.0,18.0,0.0,1225.0,700.0,24.0
2482,109.0,6.0,1.0,25.0,0.0,1286.0,1100.0,24.0
2483,20.0,0.0,1.0,35.0,0.0,7000.0,7000.0,24.0
2484,48.0,6.0,1.0,51.0,0.0,5060.0,2000.0,24.0
2485,19.0,10.0,1.0,78.0,0.0,5164.09,4000.0,24.0
2486,25.0,1.0,1.0,96.0,0.0,3100.0,2500.0,24.0
2487,5.0,3.0,2.0,0.0,0.0,0.0,7500.0,24.0
2488,9.0,8.0,0.0,22.0,0.0,1457.0,10000.0,24.0
2489,98.0,7.0,1.0,131.0,0.0,6338.0,6000.0,24.0
2490,80.0,9.0,1.0,164.0,0.0,8157.01,7500.0,24.0
2491,0.0,5.0,0.0,7.0,0.0,425.0,4000.0,24.0
2492,20.0,0.0,1.0,37.0,0.0,10037.0,10000.0,24.0
2493,82.0,9.0,1.0,34.0,0.0,3000.0,3000.0,24.0
2494,67.0,10.0,1.0,235.0,1.0,29507.37,25935.48,24.0
2495,105.0,4.0,0.0,2.0,3.0,98.15,1226.89,24.0
2496,33.0,1.0,1.0,35.0,0.0,2525.0,2000.0,24.0
2497,11.0,2.0,1.0,19.0,0.0,2084.0,1950.0,24.0
2498,34.0,6.0,1.0,46.0,1.0,1791.97,1255.1,24.0
2499,35.0,4.0,2.0,0.0,2.0,0.0,16298.59,24.0
2500,11.0,2.0,0.0,5.0,0.0,400.0,8000.0,24.0
2501,6.0,7.0,0.0,5.0,0.0,605.0,12000.0,24.0
2502,33.0,1.0,0.0,19.0,0.0,953.0,4000.0,24.0
2503,0.0,5.0,1.0,76.0,12.0,18454.91,16326.0,24.0
2504,61.0,11.0,0.0,13.0,0.0,355.0,1200.0,24.0
2505,39.0,4.0,4.0,10.0,0.0,260.0,10000.0,24.0
2506,4.0,0.0,2.0,13.0,0.0,530.0,2000.0,24.0
2507,14.0,8.0,0.0,3.0,1.0,157.74,4550.14,24.0
2508,5.0,3.0,0.0,102.0,2.0,1554.99,8262.41,24.0
2509,28.0,4.0,0.0,6.0,0.0,465.0,5000.0,24.0
2510,19.0,10.0,1.0,40.0,1.0,1234.3,1201.46,24.0
2511,34.0,6.0,0.0,1.0,0.0,90.0,8500.0,24.0
2512,7.0,0.0,0.0,0.0,1.0,0.0,22996.96,24.0
2513,4.0,0.0,0.0,13.0,0.0,867.0,6500.0,24.0
2514,17.0,1.0,0.0,7.0,0.0,205.0,500.0,24.0
2515,3.0,3.0,1.0,151.0,9.0,14847.92,4463.19,24.0
2516,37.0,6.0,0.0,2.0,0.0,125.0,1200.0,24.0
2517,68.0,6.0,1.0,22.0,11.0,96.97,51.67,24.0
2518,52.0,1.0,1.0,16.0,0.0,308.0,200.0,24.0
2519,9.0,8.0,0.0,22.0,0.0,2610.0,12000.0,24.0
2520,7.0,0.0,0.0,0.0,0.0,0.0,2000.0,24.0
2521,13.0,1.0,0.0,7.0,0.0,180.0,4000.0,24.0
2522,68.0,6.0,1.0,317.0,0.0,26561.01,25000.0,24.0
2523,34.0,6.0,0.0,7.0,0.0,322.0,2000.0,24.0
2524,1.0,0.0,1.0,10.0,1.0,2402.28,2324.79,24.0
2525,0.0,5.0,1.0,2416.0,0.0,973764.0,50000.0,24.0
2526,24.0,4.0,0.0,0.0,0.0,0.0,10000.0,24.0
2527,5.0,3.0,0.0,1.0,2.0,0.83,41312.07,24.0
2528,10.0,6.0,1.0,89.0,0.0,5171.0,3000.0,24.0
2529,53.0,6.0,0.0,3.0,0.0,92.0,1000.0,24.0
2530,57.0,1.0,0.0,62.0,0.0,2581.0,3500.0,24.0
2531,1.0,0.0,2.0,124.0,0.0,11396.0,50000.0,24.0
2532,81.0,0.0,1.0,41.0,3.0,5685.32,5632.75,24.0
2533,70.0,12.0,0.0,5.0,0.0,376.0,5500.0,24.0
2534,18.0,4.0,0.0,0.0,0.0,0.0,15000.0,24.0
2535,35.0,4.0,1.0,111.0,9.0,6043.29,5592.53,24.0
2536,12.0,9.0,0.0,4.0,0.0,195.0,3000.0,24.0
2537,44.0,3.0,0.0,10.0,0.0,181.0,5000.0,24.0
2538,121.0,5.0,0.0,0.0,3.0,0.0,23344.85,24.0
2539,4.0,0.0,1.0,27.0,0.0,631.0,500.0,24.0
2540,53.0,6.0,0.0,7.0,0.0,236.0,6500.0,24.0
2541,1.0,0.0,1.0,126.0,0.0,7772.45,6500.0,24.0
2542,32.0,6.0,1.0,27.0,0.0,1225.0,1200.0,24.0
2543,6.0,7.0,1.0,217.0,0.0,8010.0,250.0,24.0
2544,4.0,0.0,0.0,2.0,1.0,205.84,4750.14,24.0
2545,48.0,6.0,0.0,19.0,0.0,3500.47,15000.0,24.0
2546,1.0,0.0,0.0,2.0,1.0,33.65,16825.67,24.0
2547,30.0,3.0,1.0,72.0,0.0,2152.0,2000.0,24.0
2548,25.0,1.0,0.0,8.0,0.0,835.0,10000.0,24.0
2549,25.0,1.0,1.0,90.0,0.0,4287.0,4000.0,24.0
2550,40.0,1.0,1.0,52.0,0.0,3405.0,2500.0,24.0
2551,37.0,6.0,1.0,22.0,0.0,810.0,750.0,24.0
2552,30.0,3.0,2.0,1.0,0.0,31.0,35000.0,24.0
2553,70.0,12.0,1.0,81.0,0.0,5774.0,5000.0,24.0
2554,46.0,0.0,0.0,36.0,0.0,678.0,2000.0,24.0
2555,27.0,1.0,0.0,3.0,0.0,160.0,2500.0,24.0
2556,2.0,1.0,3.0,0.0,4.0,1.51,7559.72,24.0
2557,21.0,2.0,0.0,3.0,0.0,71.0,10000.0,24.0
2558,8.0,2.0,1.0,42.0,0.0,4574.0,4444.0,24.0
2559,31.0,6.0,2.0,2.0,1.0,58.26,1294.6,24.0
2560,0.0,5.0,2.0,4.0,0.0,162.0,8500.0,24.0
2561,8.0,2.0,2.0,0.0,1.0,0.0,8163.4,24.0
2562,17.0,1.0,1.0,46.0,0.0,5700.0,5000.0,24.0
2563,20.0,0.0,1.0,79.0,0.0,3181.17,3000.0,24.0
2564,1.0,0.0,0.0,0.0,1.0,0.0,1303.67,24.0
2565,19.0,10.0,0.0,0.0,0.0,0.0,3000.0,24.0
2566,13.0,1.0,1.0,54.0,0.0,3090.0,3000.0,24.0
2567,15.0,4.0,0.0,2.0,1.0,8.49,12034.21,24.0
2568,20.0,0.0,1.0,45.0,0.0,2252.99,2000.0,24.0
2569,26.0,12.0,0.0,1.0,0.0,1.0,250.0,24.0
2570,54.0,0.0,0.0,4.0,0.0,230.0,1300.0,24.0
2571,38.0,0.0,0.0,0.0,0.0,0.0,30000.0,24.0
2572,9.0,8.0,0.0,4.0,0.0,61.0,3500.0,24.0
2573,23.0,0.0,0.0,1.0,0.0,50.0,6500.0,24.0
2574,0.0,5.0,0.0,13.0,0.0,730.0,5900.0,24.0
2575,45.0,7.0,1.0,450.0,0.0,89300.22,85000.0,24.0
2576,82.0,9.0,1.0,22.0,13.0,986.24,782.73,24.0
2577,15.0,4.0,0.0,4.0,0.0,18.0,20000.0,24.0
2578,25.0,1.0,1.0,46.0,0.0,2255.0,1600.0,24.0
2579,4.0,0.0,0.0,6.0,0.0,425.0,2500.0,24.0
2580,6.0,7.0,0.0,1.0,2.0,0.72,7165.38,24.0
2581,1.0,0.0,0.0,3.0,0.0,26.0,6000.0,24.0
2582,12.0,9.0,0.0,0.0,0.0,0.0,5000.0,24.0
2583,29.0,5.0,0.0,0.0,0.0,0.0,3800.0,24.0
2584,39.0,4.0,2.0,15.0,0.0,2030.0,87000.0,24.0
2585,123.0,1.0,1.0,17.0,0.0,3033.0,3000.0,24.0
2586,35.0,4.0,0.0,0.0,0.0,0.0,25000.0,24.0
2587,7.0,0.0,0.0,11.0,0.0,529.5,10000.0,24.0
2588,4.0,0.0,1.0,81.0,0.0,5120.0,5000.0,24.0
2589,35.0,4.0,0.0,18.0,1.0,602.51,4172.51,24.0
2590,17.0,1.0,1.0,16.0,0.0,1005.0,1000.0,24.0
2591,3.0,3.0,1.0,703.0,0.0,18726.46,1000.0,24.0
2592,0.0,5.0,0.0,1.0,0.0,1.0,2200.0,24.0
2593,0.0,5.0,0.0,11.0,0.0,340.33,800.0,24.0
2594,1.0,0.0,0.0,6.0,0.0,636.0,6000.0,24.0
2595,93.0,2.0,1.0,293.0,0.0,16060.77,8000.0,24.0
2596,36.0,8.0,0.0,2.0,2.0,70.89,4253.51,24.0
2597,0.0,5.0,2.0,0.0,0.0,0.0,6000.0,24.0
2598,16.0,2.0,1.0,45.0,0.0,1341.0,900.0,24.0
2599,4.0,0.0,1.0,79.0,0.0,4652.0,3500.0,24.0
2600,7.0,0.0,0.0,3.0,0.0,110.0,1000.0,24.0
2601,19.0,10.0,0.0,19.0,0.0,1736.0,6000.0,24.0
2602,51.0,3.0,0.0,4.0,1.0,209.49,13093.29,24.0
2603,4.0,0.0,1.0,14.0,0.0,2575.0,2500.0,24.0
2604,51.0,3.0,0.0,2.0,0.0,6.0,10000.0,24.0
2605,14.0,8.0,0.0,54.0,1.0,2346.69,2577.92,24.0
2606,73.0,3.0,1.0,24.0,0.0,2935.0,2500.0,24.0
2607,16.0,2.0,0.0,0.0,0.0,0.0,650.0,24.0
2608,0.0,5.0,0.0,64.0,0.0,5881.0,14780.0,24.0
2609,17.0,1.0,1.0,54.0,0.0,4673.38,4500.0,24.0
2610,2.0,1.0,1.0,39.0,0.0,1585.0,1500.0,24.0
2611,42.0,7.0,1.0,4.0,8.0,4134.53,4134.53,24.0
2612,83.0,5.0,0.0,4.0,1.0,345.48,13186.35,24.0
2613,35.0,4.0,0.0,0.0,10.0,0.0,305.64,24.0
2614,44.0,3.0,2.0,36.0,0.0,1326.0,600.0,24.0
2615,34.0,6.0,0.0,3.0,0.0,41.0,5000.0,24.0
2616,54.0,0.0,1.0,26.0,0.0,1665.0,1500.0,24.0
2617,20.0,0.0,0.0,15.0,0.0,1880.0,8000.0,24.0
2618,69.0,7.0,1.0,280.0,0.0,20817.0,15000.0,24.0
2619,27.0,1.0,0.0,0.0,0.0,0.0,5000.0,24.0
2620,19.0,10.0,1.0,71.0,0.0,4866.17,4000.0,24.0
2621,29.0,5.0,1.0,26.0,0.0,2516.0,1000.0,24.0
2622,38.0,0.0,1.0,378.0,0.0,75115.0,72000.0,24.0
2623,41.0,11.0,1.0,32.0,0.0,941.0,850.0,24.0
2624,10.0,6.0,1.0,102.0,0.0,12002.0,8000.0,24.0
2625,4.0,0.0,0.0,2.0,1.0,168.5,3063.58,24.0
2626,24.0,13.0,0.0,2.0,1.0,281.05,624.55,24.0
2627,97.0,4.0,1.0,5.0,2.0,440.52,372.69,24.0
2628,68.0,6.0,1.0,29.0,0.0,870.0,850.0,24.0
2629,5.0,3.0,2.0,2.0,0.0,15.0,2500.0,24.0
2630,10.0,6.0,1.0,36.0,0.0,1488.0,850.0,24.0
2631,50.0,14.0,1.0,84.0,0.0,6710.0,6000.0,24.0
2632,48.0,6.0,0.0,1.0,0.0,10.0,1500.0,24.0
2633,23.0,0.0,0.0,5.0,0.0,180.0,850.0,24.0
2634,7.0,0.0,1.0,43.0,0.0,11178.0,11000.0,24.0
2635,4.0,0.0,1.0,14.0,0.0,850.0,850.0,24.0
2636,7.0,0.0,0.0,9.0,0.0,292.0,850.0,24.0
2637,95.0,4.0,1.0,562.0,0.0,185669.0,40000.0,24.0
2638,108.0,13.0,0.0,0.0,0.0,0.0,2500.0,24.0
2639,1.0,0.0,0.0,3.0,0.0,21.0,15000.0,24.0
2640,36.0,8.0,0.0,2.0,3.0,65.48,847.39,24.0
2641,26.0,12.0,0.0,5.0,11.0,121.61,2408.19,24.0
2642,21.0,2.0,1.0,37.0,0.0,11526.0,11000.0,24.0
2643,8.0,2.0,0.0,4.0,0.0,275.0,3800.0,24.0
2644,7.0,0.0,1.0,27.0,1.0,1164.1,816.34,24.0
2645,33.0,1.0,1.0,34.0,0.0,2101.0,2000.0,24.0
2646,4.0,0.0,1.0,112.0,0.0,11993.0,10000.0,24.0
2647,66.0,2.0,0.0,0.0,0.0,0.0,1593.0,24.0
2648,19.0,10.0,0.0,43.0,0.0,1488.0,3800.0,24.0
2649,10.0,6.0,1.0,12.0,1.0,1638.33,1582.93,24.0
2650,22.0,11.0,1.0,22.0,0.0,673.0,400.0,24.0
2651,19.0,10.0,0.0,39.0,0.0,1142.0,5000.0,24.0
2652,50.0,14.0,0.0,35.0,0.0,2195.0,5000.0,24.0
2653,5.0,3.0,0.0,4.0,0.0,8.0,6000.0,24.0
2654,32.0,6.0,1.0,53.0,0.0,1520.0,1500.0,24.0
2655,24.0,4.0,1.0,31.0,2.0,3971.02,3833.77,24.0
2656,54.0,0.0,0.0,26.0,1.0,2150.73,33164.75,24.0
2657,10.0,6.0,2.0,1.0,0.0,25.0,4500.0,24.0
2658,47.0,5.0,2.0,2.0,0.0,26.0,5000.0,24.0
2659,24.0,4.0,0.0,1.0,16.0,0.61,363046.69,24.0
2660,9.0,8.0,2.0,0.0,0.0,0.0,5000.0,24.0
2661,21.0,2.0,1.0,107.0,0.0,13262.0,5000.0,24.0
2662,76.0,11.0,1.0,371.0,0.0,21258.0,15000.0,24.0
2663,121.0,5.0,1.0,224.0,0.0,13869.0,11000.0,24.0
2664,27.0,1.0,0.0,1.0,0.0,10.0,1000.0,24.0
2665,63.0,9.0,1.0,14.0,1.0,4015.23,3853.39,24.0
2666,82.0,9.0,1.0,46.0,1.0,2806.25,2598.38,24.0
2667,9.0,8.0,0.0,0.0,2.0,0.0,14799.47,24.0
2668,11.0,2.0,1.0,201.0,0.0,5388.0,5000.0,24.0
2669,6.0,7.0,0.0,36.0,0.0,2910.0,6800.0,24.0
2670,51.0,3.0,2.0,16.0,0.0,137.0,25000.0,24.0
2671,40.0,1.0,0.0,1.0,5.0,5.55,1054.11,24.0
2672,4.0,0.0,1.0,60.0,0.0,7565.0,7500.0,24.0
2673,10.0,6.0,0.0,6.0,11.0,150.89,3655.85,24.0
2674,8.0,2.0,1.0,19.0,0.0,470.0,300.0,24.0
2675,31.0,6.0,0.0,16.0,0.0,815.0,2000.0,24.0
2676,2.0,1.0,2.0,1.0,1.0,125.41,6270.38,24.0
2677,36.0,8.0,1.0,21.0,0.0,356.0,300.0,24.0
2678,1.0,0.0,0.0,9.0,0.0,450.0,1500.0,24.0
2679,15.0,4.0,0.0,21.0,0.0,710.0,20200.0,24.0
2680,4.0,0.0,1.0,303.0,0.0,10926.0,9000.0,24.0
2681,51.0,3.0,0.0,0.0,1.0,0.0,5420.64,24.0
2682,92.0,1.0,0.0,13.0,0.0,472.0,1000.0,24.0
2683,4.0,0.0,2.0,0.0,0.0,0.0,13000.0,24.0
2684,37.0,6.0,0.0,6.0,0.0,208.0,800.0,24.0
2685,2.0,1.0,0.0,47.0,0.0,3035.0,10000.0,24.0
2686,4.0,0.0,1.0,107.0,2.0,9180.63,9076.06,24.0
2687,97.0,4.0,0.0,8.0,0.0,744.0,70000.0,24.0
2688,24.0,4.0,0.0,2.0,0.0,2.0,25000.0,24.0
2689,47.0,5.0,0.0,0.0,0.0,0.0,4000.0,24.0
2690,0.0,5.0,0.0,5.0,2.0,30.61,994.87,24.0
2691,67.0,10.0,0.0,0.0,0.0,0.0,1000.0,24.0
2692,41.0,11.0,1.0,134.0,0.0,4453.45,3600.0,24.0
2693,4.0,0.0,1.0,268.0,0.0,21859.0,20000.0,24.0
2694,10.0,6.0,1.0,10.0,0.0,120.0,100.0,24.0
2695,23.0,0.0,1.0,37.0,0.0,4895.0,4894.0,24.0
2696,49.0,1.0,1.0,87.0,0.0,6515.0,6000.0,24.0
2697,53.0,6.0,1.0,99.0,0.0,10010.0,10000.0,24.0
2698,0.0,5.0,2.0,23.0,2.0,6348.84,30984.05,24.0
2699,13.0,1.0,1.0,65.0,0.0,10328.0,10000.0,24.0
2700,44.0,3.0,2.0,3.0,1.0,89.15,1714.35,24.0
2701,18.0,4.0,0.0,7.0,3.0,237.44,11871.78,24.0
2702,34.0,6.0,0.0,11.0,0.0,641.0,25000.0,24.0
2703,10.0,6.0,0.0,3.0,0.0,12.0,300.0,24.0
2704,33.0,1.0,0.0,11.0,0.0,340.0,2000.0,24.0
2705,21.0,2.0,0.0,9.0,0.0,700.0,9000.0,24.0
2706,8.0,2.0,0.0,12.0,1.0,325.36,798.06,24.0
2707,26.0,12.0,0.0,14.0,0.0,467.0,3000.0,24.0
2708,29.0,5.0,0.0,245.0,0.0,23468.0,65000.0,24.0
2709,12.0,9.0,0.0,3.0,1.0,25.33,11871.97,24.0
2710,32.0,6.0,2.0,1.0,0.0,25.0,3000.0,24.0
2711,2.0,1.0,1.0,23.0,0.0,1235.0,1200.0,24.0
2712,22.0,11.0,2.0,1.0,0.0,2.0,1500.0,24.0
2713,49.0,1.0,1.0,65.0,0.0,5327.0,5000.0,24.0
2714,2.0,1.0,0.0,9.0,0.0,355.0,4000.0,24.0
2715,2.0,1.0,0.0,7.0,0.0,215.0,1000.0,24.0
2716,31.0,6.0,1.0,30.0,2.0,461.77,157.33,24.0
2717,6.0,7.0,1.0,301.0,0.0,22420.0,22000.0,24.0
2718,80.0,9.0,1.0,34.0,1.0,2544.03,2011.7,24.0
2719,34.0,6.0,0.0,3.0,0.0,30.0,10260.0,24.0
2720,7.0,0.0,0.0,10.0,0.0,287.0,1000.0,24.0
2721,7.0,0.0,1.0,143.0,0.0,14000.0,13000.0,24.0
2722,4.0,0.0,1.0,238.0,1.0,47982.47,46545.97,24.0
2723,2.0,1.0,1.0,146.0,0.0,22259.32,22000.0,24.0
2724,25.0,1.0,1.0,138.0,0.0,7985.53,6000.0,24.0
2725,7.0,0.0,0.0,12.0,0.0,301.0,5000.0,24.0
2726,45.0,7.0,0.0,7.0,0.0,622.0,4000.0,24.0
2727,47.0,5.0,1.0,828.0,1.0,28017.73,19461.95,24.0
2728,17.0,1.0,1.0,30.0,0.0,887.0,450.0,24.0
2729,66.0,2.0,1.0,106.0,0.0,3456.66,3394.0,24.0
2730,51.0,3.0,1.0,169.0,1.0,7385.02,6919.02,24.0
2731,7.0,0.0,1.0,73.0,0.0,13116.0,13000.0,24.0
2732,51.0,3.0,0.0,1.0,0.0,5.0,10000.0,24.0
2733,10.0,6.0,1.0,23.0,0.0,687.0,300.0,24.0
2734,15.0,4.0,0.0,2.0,0.0,153.0,52000.0,24.0
2735,39.0,4.0,1.0,150.0,1.0,5212.44,2618.66,24.0
2736,26.0,12.0,1.0,81.0,0.0,6485.0,1500.0,24.0
2737,15.0,4.0,0.0,4.0,3.0,189.95,46104.2,24.0
2738,101.0,13.0,2.0,1.0,0.0,15.0,1500.0,24.0
2739,3.0,3.0,0.0,25.0,0.0,856.0,1500.0,24.0
2740,150.0,12.0,1.0,374.0,0.0,9946.0,550.0,25.0
2741,16.0,2.0,1.0,100.0,0.0,12083.0,11333.0,25.0
2742,24.0,13.0,0.0,3.0,0.0,1020.0,5500.0,25.0
2743,53.0,6.0,1.0,27.0,2.0,852.85,183.08,25.0
2744,8.0,2.0,1.0,48.0,0.0,2020.88,1200.0,25.0
2745,10.0,6.0,0.0,10.0,0.0,280.0,2000.0,25.0
2746,14.0,8.0,2.0,8.0,1.0,260.58,6681.45,25.0
2747,13.0,1.0,1.0,33.0,0.0,1098.0,1000.0,25.0
2748,2.0,1.0,3.0,0.0,4.0,2079.0,2000.0,25.0
2749,111.0,12.0,2.0,0.0,0.0,0.0,3000.0,25.0
2750,65.0,8.0,0.0,13.0,0.0,540.0,1000.0,25.0
2751,17.0,1.0,1.0,39.0,0.0,1483.02,1080.0,25.0
2752,12.0,9.0,0.0,13.0,0.0,440.0,5000.0,25.0
2753,4.0,0.0,0.0,1.0,0.0,200.0,4000.0,25.0
2754,26.0,12.0,1.0,103.0,0.0,3786.0,3000.0,25.0
2755,4.0,0.0,2.0,1.0,0.0,25.0,1000.0,25.0
2756,4.0,0.0,1.0,76.0,0.0,8852.89,7500.0,25.0
2757,20.0,0.0,0.0,103.0,0.0,6323.0,20900.0,25.0
2758,4.0,0.0,1.0,28.0,0.0,4145.0,3500.0,25.0
2759,29.0,5.0,0.0,4.0,0.0,300.0,2000.0,25.0
2760,8.0,2.0,0.0,2.0,0.0,15.0,1000.0,25.0
2761,6.0,7.0,1.0,53.0,0.0,1820.44,200.0,25.0
2762,7.0,0.0,1.0,75.0,0.0,10170.0,8000.0,25.0
2763,32.0,6.0,1.0,112.0,0.0,11371.0,8000.0,25.0
2764,17.0,1.0,1.0,233.0,0.0,8444.0,8000.0,25.0
2765,48.0,6.0,1.0,26.0,0.0,2200.0,2000.0,25.0
2766,87.0,0.0,1.0,86.0,1.0,4923.39,4541.88,25.0
2767,5.0,3.0,1.0,1526.0,0.0,76525.55,75000.0,25.0
2768,6.0,7.0,1.0,140.0,0.0,15164.0,15000.0,25.0
2769,0.0,5.0,1.0,111.0,0.0,12718.0,12000.0,25.0
2770,3.0,3.0,1.0,385.0,0.0,10601.02,7000.0,25.0
2771,75.0,9.0,1.0,52.0,0.0,7110.0,6800.0,25.0
2772,29.0,5.0,0.0,3.0,1.0,99.92,1513.96,25.0
2773,16.0,2.0,1.0,88.0,0.0,7670.0,7650.0,25.0
2774,13.0,1.0,1.0,88.0,5.0,5740.19,3408.59,25.0
2775,1.0,0.0,1.0,107.0,0.0,5307.0,5030.0,25.0
2776,1.0,0.0,2.0,10.0,0.0,455.0,40000.0,25.0
2777,112.0,2.0,0.0,0.0,0.0,0.0,122.0,25.0
2778,7.0,0.0,2.0,370.0,1.0,24890.01,961449.71,25.0
2779,8.0,2.0,2.0,72.0,2.0,2706.65,6646.17,25.0
2780,2.0,1.0,3.0,0.0,4.0,3020.0,3000.0,25.0
2781,41.0,11.0,1.0,22.0,0.0,401.0,200.0,25.0
2782,20.0,0.0,0.0,0.0,0.0,0.0,6000.0,25.0
2783,10.0,6.0,0.0,4.0,0.0,144.0,300.0,25.0
